Date,Matchup,Market,Model Bet,Confidence,Won
2025-05-31,Chicago White Sox @ Baltimore Orioles,F5 Moneyline,Chicago White Sox,43.6,False
2025-05-31,Chicago White Sox @ Baltimore Orioles,NRFI,Yes,58.9,False
2025-05-31,Milwaukee Brewers @ Philadelphia Phillies,F5 Moneyline,Milwaukee Brewers,49.8,True
2025-05-31,Milwaukee Brewers @ Philadelphia Phillies,NRFI,Yes,62.1,False
2025-05-31,Los Angeles Angels @ Cleveland Guardians,F5 Moneyline,Los Angeles Angels,41.3,True
2025-05-31,Los Angeles Angels @ Cleveland Guardians,NRFI,Yes,63.7,True
2025-05-31,Detroit Tigers @ Kansas City Royals,F5 Moneyline,Kansas City Royals,51.0,False
2025-05-31,Detroit Tigers @ Kansas City Royals,NRFI,Yes,68.0,True
2025-05-31,Colorado Rockies @ New York Mets,F5 Moneyline,Colorado Rockies,43.6,False
2025-05-31,Colorado Rockies @ New York Mets,NRFI,Yes,58.1,False
2025-05-31,Tampa Bay Rays @ Houston Astros,F5 Moneyline,Houston Astros,45.5,False
2025-05-31,Tampa Bay Rays @ Houston Astros,NRFI,Yes,64.6,False
2025-05-31,Boston Red Sox @ Atlanta Braves,F5 Moneyline,Boston Red Sox,46.7,False
2025-05-31,San Francisco Giants @ Miami Marlins,F5 Moneyline,Miami Marlins,44.9,True
2025-05-31,San Francisco Giants @ Miami Marlins,NRFI,Yes,66.3,True
2025-05-31,Minnesota Twins @ Seattle Mariners,F5 Moneyline,Seattle Mariners,44.9,False
2025-05-31,Minnesota Twins @ Seattle Mariners,NRFI,Yes,60.0,True
2025-05-31,New York Yankees @ Los Angeles Dodgers,F5 Moneyline,Los Angeles Dodgers,48.0,True
2025-05-31,New York Yankees @ Los Angeles Dodgers,NRFI,Yes,61.6,False
2025-05-31,Pittsburgh Pirates @ San Diego Padres,F5 Moneyline,San Diego Padres,41.5,False
2025-05-31,Pittsburgh Pirates @ San Diego Padres,NRFI,Yes,59.1,False
2025-05-31,Washington Nationals @ Arizona Diamondbacks,F5 Moneyline,Washington Nationals,47.2,True
2025-05-31,Washington Nationals @ Arizona Diamondbacks,NRFI,Yes,57.4,False
2025-06-01,St. Louis Cardinals @ Texas Rangers,F5 Moneyline,St. Louis Cardinals,48.8,False
2025-06-01,St. Louis Cardinals @ Texas Rangers,NRFI,Yes,60.3,False
2025-06-01,Boston Red Sox @ Atlanta Braves,F5 Moneyline,Atlanta Braves,48.4,False
2025-06-01,Chicago White Sox @ Baltimore Orioles,F5 Moneyline,Chicago White Sox,44.4,False
2025-06-01,Chicago White Sox @ Baltimore Orioles,NRFI,Yes,65.4,True
2025-06-01,Milwaukee Brewers @ Philadelphia Phillies,F5 Moneyline,Milwaukee Brewers,51.0,False
2025-06-01,Athletics @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,41.9,False
2025-06-01,Athletics @ Toronto Blue Jays,NRFI,Yes,62.4,False
2025-06-01,Los Angeles Angels @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,43.4,True
2025-06-01,Los Angeles Angels @ Cleveland Guardians,NRFI,Yes,56.4,True
2025-06-01,Colorado Rockies @ New York Mets,F5 Moneyline,Colorado Rockies,52.8,False
2025-06-01,San Francisco Giants @ Miami Marlins,F5 Moneyline,Miami Marlins,45.6,False
2025-06-01,Detroit Tigers @ Kansas City Royals,F5 Moneyline,Detroit Tigers,39.7,True
2025-06-01,Detroit Tigers @ Kansas City Royals,NRFI,Yes,62.4,True
2025-06-01,Tampa Bay Rays @ Houston Astros,F5 Moneyline,Houston Astros,44.1,True
2025-06-01,Tampa Bay Rays @ Houston Astros,NRFI,Yes,59.4,False
2025-06-01,Cincinnati Reds @ Chicago Cubs,F5 Moneyline,Chicago Cubs,44.4,True
2025-06-01,Cincinnati Reds @ Chicago Cubs,NRFI,Yes,63.6,True
2025-06-01,Washington Nationals @ Arizona Diamondbacks,F5 Moneyline,Arizona Diamondbacks,44.5,True
2025-06-01,Washington Nationals @ Arizona Diamondbacks,NRFI,Yes,60.6,False
2025-06-01,Minnesota Twins @ Seattle Mariners,F5 Moneyline,Seattle Mariners,41.5,False
2025-06-01,Minnesota Twins @ Seattle Mariners,NRFI,Yes,56.4,True
2025-06-01,Pittsburgh Pirates @ San Diego Padres,F5 Moneyline,San Diego Padres,50.4,False
2025-06-01,Pittsburgh Pirates @ San Diego Padres,NRFI,Yes,57.6,False
2025-06-01,New York Yankees @ Los Angeles Dodgers,F5 Moneyline,New York Yankees,57.3,True
2025-06-02,Colorado Rockies @ Miami Marlins,F5 Moneyline,Colorado Rockies,46.6,True
2025-06-02,Colorado Rockies @ Miami Marlins,NRFI,Yes,57.6,False
2025-06-02,Los Angeles Angels @ Boston Red Sox,F5 Moneyline,Los Angeles Angels,43.0,True
2025-06-02,Los Angeles Angels @ Boston Red Sox,NRFI,Yes,56.7,False
2025-06-02,Milwaukee Brewers @ Cincinnati Reds,F5 Moneyline,Milwaukee Brewers,40.9,True
2025-06-02,Milwaukee Brewers @ Cincinnati Reds,NRFI,Yes,58.9,False
2025-06-02,Detroit Tigers @ Chicago White Sox,F5 Moneyline,Chicago White Sox,44.7,False
2025-06-02,Detroit Tigers @ Chicago White Sox,NRFI,Yes,69.5,False
2025-06-02,San Diego Padres @ San Francisco Giants,F5 Moneyline,San Diego Padres,45.6,False
2025-06-02,San Diego Padres @ San Francisco Giants,NRFI,Yes,62.2,True
2025-06-02,Minnesota Twins @ Athletics,F5 Moneyline,Athletics,40.7,False
2025-06-02,Minnesota Twins @ Athletics,NRFI,Yes,60.3,True
2025-06-02,New York Mets @ Los Angeles Dodgers,F5 Moneyline,New York Mets,52.0,True
2025-06-03,Houston Astros @ Pittsburgh Pirates,F5 Moneyline,Houston Astros,47.1,False
2025-06-03,Houston Astros @ Pittsburgh Pirates,NRFI,Yes,65.0,True
2025-06-03,Colorado Rockies @ Miami Marlins,F5 Moneyline,Miami Marlins,41.1,False
2025-06-03,Colorado Rockies @ Miami Marlins,NRFI,Yes,58.3,True
2025-06-03,Chicago Cubs @ Washington Nationals,F5 Moneyline,Washington Nationals,42.4,False
2025-06-03,Chicago Cubs @ Washington Nationals,NRFI,Yes,56.1,False
2025-06-03,Cleveland Guardians @ New York Yankees,F5 Moneyline,Cleveland Guardians,44.9,False
2025-06-03,Cleveland Guardians @ New York Yankees,NRFI,Yes,57.8,True
2025-06-03,Philadelphia Phillies @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,51.0,False
2025-06-03,Philadelphia Phillies @ Toronto Blue Jays,NRFI,Yes,62.3,False
2025-06-03,Los Angeles Angels @ Boston Red Sox,F5 Moneyline,Boston Red Sox,46.5,False
2025-06-03,Los Angeles Angels @ Boston Red Sox,NRFI,Yes,58.6,True
2025-06-03,Milwaukee Brewers @ Cincinnati Reds,F5 Moneyline,Milwaukee Brewers,43.5,False
2025-06-03,Milwaukee Brewers @ Cincinnati Reds,NRFI,Yes,62.9,False
2025-06-03,Arizona Diamondbacks @ Atlanta Braves,F5 Moneyline,Arizona Diamondbacks,53.9,True
2025-06-03,Arizona Diamondbacks @ Atlanta Braves,NRFI,Yes,59.0,False
2025-06-03,Texas Rangers @ Tampa Bay Rays,F5 Moneyline,Texas Rangers,48.1,False
2025-06-03,Detroit Tigers @ Chicago White Sox,F5 Moneyline,Chicago White Sox,49.4,True
2025-06-03,Detroit Tigers @ Chicago White Sox,NRFI,Yes,67.1,True
2025-06-03,Kansas City Royals @ St. Louis Cardinals,F5 Moneyline,Kansas City Royals,44.4,True
2025-06-03,Kansas City Royals @ St. Louis Cardinals,NRFI,Yes,58.8,False
2025-06-03,Baltimore Orioles @ Seattle Mariners,F5 Moneyline,Baltimore Orioles,50.0,True
2025-06-03,San Diego Padres @ San Francisco Giants,F5 Moneyline,San Francisco Giants,41.0,True
2025-06-03,San Diego Padres @ San Francisco Giants,NRFI,Yes,64.4,True
2025-06-03,Minnesota Twins @ Athletics,F5 Moneyline,Athletics,45.9,True
2025-06-03,Minnesota Twins @ Athletics,NRFI,Yes,58.2,False
2025-06-03,New York Mets @ Los Angeles Dodgers,F5 Moneyline,New York Mets,49.3,True
2025-06-04,Colorado Rockies @ Miami Marlins,F5 Moneyline,Miami Marlins,48.9,False
2025-06-04,Colorado Rockies @ Miami Marlins,NRFI,Yes,59.2,False
2025-06-04,Milwaukee Brewers @ Cincinnati Reds,F5 Moneyline,Cincinnati Reds,40.6,False
2025-06-04,Milwaukee Brewers @ Cincinnati Reds,NRFI,Yes,63.1,True
2025-06-04,Los Angeles Angels @ Boston Red Sox,F5 Moneyline,Boston Red Sox,43.7,False
2025-06-04,Los Angeles Angels @ Boston Red Sox,NRFI,Yes,58.1,False
2025-06-04,Houston Astros @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,51.1,True
2025-06-04,Houston Astros @ Pittsburgh Pirates,NRFI,Yes,55.2,True
2025-06-04,Chicago Cubs @ Washington Nationals,F5 Moneyline,Washington Nationals,42.3,False
2025-06-04,Chicago Cubs @ Washington Nationals,NRFI,Yes,65.5,True
2025-06-04,Cleveland Guardians @ New York Yankees,F5 Moneyline,Cleveland Guardians,57.5,True
2025-06-04,Philadelphia Phillies @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,46.8,False
2025-06-04,Philadelphia Phillies @ Toronto Blue Jays,NRFI,Yes,60.5,True
2025-06-04,Arizona Diamondbacks @ Atlanta Braves,F5 Moneyline,Arizona Diamondbacks,50.0,True
2025-06-04,Arizona Diamondbacks @ Atlanta Braves,NRFI,Yes,60.8,True
2025-06-04,Texas Rangers @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,43.6,True
2025-06-04,Texas Rangers @ Tampa Bay Rays,NRFI,Yes,58.6,False
2025-06-04,Detroit Tigers @ Chicago White Sox,F5 Moneyline,Chicago White Sox,52.2,False
2025-06-04,Detroit Tigers @ Chicago White Sox,NRFI,Yes,65.3,False
2025-06-04,Baltimore Orioles @ Seattle Mariners,F5 Moneyline,Seattle Mariners,43.9,True
2025-06-04,San Diego Padres @ San Francisco Giants,F5 Moneyline,San Diego Padres,39.6,True
2025-06-04,San Diego Padres @ San Francisco Giants,NRFI,Yes,66.4,False
2025-06-04,Minnesota Twins @ Athletics,F5 Moneyline,Athletics,42.3,False
2025-06-04,Minnesota Twins @ Athletics,NRFI,Yes,57.8,False
2025-06-04,New York Mets @ Los Angeles Dodgers,F5 Moneyline,New York Mets,42.7,True
2025-06-05,Arizona Diamondbacks @ Atlanta Braves,F5 Moneyline,Arizona Diamondbacks,41.6,False
2025-06-05,Arizona Diamondbacks @ Atlanta Braves,NRFI,Yes,61.3,True
2025-06-05,Kansas City Royals @ St. Louis Cardinals,F5 Moneyline,Kansas City Royals,44.6,True
2025-06-05,Kansas City Royals @ St. Louis Cardinals,NRFI,Yes,59.7,False
2025-06-05,Kansas City Royals @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,42.0,False
2025-06-05,Kansas City Royals @ St. Louis Cardinals,NRFI,Yes,65.5,False
2025-06-05,Detroit Tigers @ Chicago White Sox,F5 Moneyline,Chicago White Sox,46.0,True
2025-06-05,Detroit Tigers @ Chicago White Sox,NRFI,Yes,65.9,True
2025-06-05,Philadelphia Phillies @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,51.7,True
2025-06-05,Philadelphia Phillies @ Toronto Blue Jays,NRFI,Yes,62.9,True
2025-06-05,Minnesota Twins @ Athletics,F5 Moneyline,Athletics,53.2,True
2025-06-05,Minnesota Twins @ Athletics,NRFI,Yes,58.5,False
2025-06-05,Baltimore Orioles @ Seattle Mariners,F5 Moneyline,Baltimore Orioles,41.9,False
2025-06-05,Baltimore Orioles @ Seattle Mariners,NRFI,Yes,59.1,True
2025-06-05,San Diego Padres @ San Francisco Giants,F5 Moneyline,San Diego Padres,41.5,False
2025-06-05,San Diego Padres @ San Francisco Giants,NRFI,Yes,64.6,True
2025-06-05,New York Mets @ Los Angeles Dodgers,F5 Moneyline,New York Mets,49.9,True
2025-06-05,New York Mets @ Los Angeles Dodgers,NRFI,Yes,56.7,True
2025-06-05,Houston Astros @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,41.9,False
2025-06-05,Houston Astros @ Pittsburgh Pirates,NRFI,Yes,60.0,True
2025-06-05,Chicago Cubs @ Washington Nationals,F5 Moneyline,Washington Nationals,54.0,False
2025-06-05,Chicago Cubs @ Washington Nationals,NRFI,Yes,61.7,False
2025-06-05,Cleveland Guardians @ New York Yankees,F5 Moneyline,Cleveland Guardians,50.5,False
2025-06-05,Cleveland Guardians @ New York Yankees,NRFI,Yes,58.9,True
2025-06-05,Texas Rangers @ Tampa Bay Rays,F5 Moneyline,Texas Rangers,48.5,True
2025-06-05,Texas Rangers @ Tampa Bay Rays,NRFI,Yes,57.7,True
2025-06-06,Miami Marlins @ Tampa Bay Rays,F5 Moneyline,Miami Marlins,43.3,False
2025-06-06,Miami Marlins @ Tampa Bay Rays,NRFI,Yes,61.7,False
2025-06-06,Philadelphia Phillies @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,48.4,False
2025-06-06,Texas Rangers @ Washington Nationals,F5 Moneyline,Washington Nationals,47.7,True
2025-06-06,Texas Rangers @ Washington Nationals,NRFI,Yes,57.4,True
2025-06-06,Boston Red Sox @ New York Yankees,F5 Moneyline,Boston Red Sox,48.7,False
2025-06-06,Arizona Diamondbacks @ Cincinnati Reds,F5 Moneyline,Cincinnati Reds,40.9,False
2025-06-06,Arizona Diamondbacks @ Cincinnati Reds,NRFI,Yes,69.4,True
2025-06-06,Chicago Cubs @ Detroit Tigers,F5 Moneyline,Chicago Cubs,42.4,False
2025-06-06,Chicago Cubs @ Detroit Tigers,NRFI,Yes,69.6,True
2025-06-06,Houston Astros @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,51.1,False
2025-06-06,Houston Astros @ Cleveland Guardians,NRFI,Yes,59.3,True
2025-06-06,Kansas City Royals @ Chicago White Sox,F5 Moneyline,Chicago White Sox,44.0,False
2025-06-06,Kansas City Royals @ Chicago White Sox,NRFI,Yes,61.4,True
2025-06-06,Toronto Blue Jays @ Minnesota Twins,F5 Moneyline,Toronto Blue Jays,40.3,True
2025-06-06,Toronto Blue Jays @ Minnesota Twins,NRFI,Yes,65.7,False
2025-06-06,San Diego Padres @ Milwaukee Brewers,F5 Moneyline,San Diego Padres,42.5,True
2025-06-06,San Diego Padres @ Milwaukee Brewers,NRFI,Yes,57.9,True
2025-06-06,Los Angeles Dodgers @ St. Louis Cardinals,F5 Moneyline,Los Angeles Dodgers,42.5,False
2025-06-06,Los Angeles Dodgers @ St. Louis Cardinals,NRFI,Yes,57.0,True
2025-06-06,New York Mets @ Colorado Rockies,F5 Moneyline,Colorado Rockies,47.7,True
2025-06-06,New York Mets @ Colorado Rockies,NRFI,Yes,57.4,True
2025-06-06,Seattle Mariners @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,46.1,True
2025-06-06,Baltimore Orioles @ Athletics,F5 Moneyline,Baltimore Orioles,42.2,False
2025-06-06,Baltimore Orioles @ Athletics,NRFI,Yes,56.6,True
2025-06-06,Atlanta Braves @ San Francisco Giants,F5 Moneyline,San Francisco Giants,45.9,True
2025-06-06,Atlanta Braves @ San Francisco Giants,NRFI,Yes,59.4,False
2025-06-07,Chicago Cubs @ Detroit Tigers,F5 Moneyline,Detroit Tigers,40.6,False
2025-06-07,Chicago Cubs @ Detroit Tigers,NRFI,Yes,61.9,False
2025-06-07,Arizona Diamondbacks @ Cincinnati Reds,F5 Moneyline,Arizona Diamondbacks,39.6,True
2025-06-07,Arizona Diamondbacks @ Cincinnati Reds,NRFI,Yes,66.8,True
2025-06-07,Toronto Blue Jays @ Minnesota Twins,F5 Moneyline,Toronto Blue Jays,49.8,False
2025-06-07,Toronto Blue Jays @ Minnesota Twins,NRFI,Yes,62.8,False
2025-06-07,Los Angeles Dodgers @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,54.6,False
2025-06-07,Texas Rangers @ Washington Nationals,F5 Moneyline,Washington Nationals,51.2,False
2025-06-07,Texas Rangers @ Washington Nationals,NRFI,Yes,59.1,False
2025-06-07,Philadelphia Phillies @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,44.7,False
2025-06-07,Atlanta Braves @ San Francisco Giants,F5 Moneyline,San Francisco Giants,42.6,False
2025-06-07,Arizona Diamondbacks @ Cincinnati Reds,F5 Moneyline,Arizona Diamondbacks,51.6,False
2025-06-07,Arizona Diamondbacks @ Cincinnati Reds,NRFI,Yes,59.5,False
2025-06-07,Houston Astros @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,41.8,False
2025-06-07,Houston Astros @ Cleveland Guardians,NRFI,Yes,64.1,True
2025-06-07,Kansas City Royals @ Chicago White Sox,F5 Moneyline,Chicago White Sox,42.4,True
2025-06-07,Kansas City Royals @ Chicago White Sox,NRFI,Yes,64.3,True
2025-06-07,Miami Marlins @ Tampa Bay Rays,F5 Moneyline,Miami Marlins,46.7,True
2025-06-07,Miami Marlins @ Tampa Bay Rays,NRFI,Yes,59.9,True
2025-06-07,Boston Red Sox @ New York Yankees,F5 Moneyline,Boston Red Sox,41.0,True
2025-06-07,San Diego Padres @ Milwaukee Brewers,F5 Moneyline,San Diego Padres,44.0,True
2025-06-07,San Diego Padres @ Milwaukee Brewers,NRFI,Yes,64.3,True
2025-06-07,Seattle Mariners @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,49.8,True
2025-06-07,New York Mets @ Colorado Rockies,F5 Moneyline,Colorado Rockies,45.5,False
2025-06-07,New York Mets @ Colorado Rockies,NRFI,Yes,59.5,True
2025-06-07,Baltimore Orioles @ Athletics,F5 Moneyline,Baltimore Orioles,47.7,False
2025-06-08,Miami Marlins @ Tampa Bay Rays,F5 Moneyline,Miami Marlins,40.0,False
2025-06-08,Miami Marlins @ Tampa Bay Rays,NRFI,Yes,64.6,False
2025-06-08,San Diego Padres @ Milwaukee Brewers,F5 Moneyline,San Diego Padres,43.1,False
2025-06-08,San Diego Padres @ Milwaukee Brewers,NRFI,Yes,58.8,True
2025-06-08,Texas Rangers @ Washington Nationals,F5 Moneyline,Washington Nationals,45.6,False
2025-06-08,Texas Rangers @ Washington Nationals,NRFI,Yes,61.4,True
2025-06-08,Philadelphia Phillies @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,38.7,False
2025-06-08,Philadelphia Phillies @ Pittsburgh Pirates,NRFI,Yes,66.0,True
2025-06-08,Arizona Diamondbacks @ Cincinnati Reds,F5 Moneyline,Cincinnati Reds,44.4,False
2025-06-08,Arizona Diamondbacks @ Cincinnati Reds,NRFI,Yes,58.8,True
2025-06-08,Chicago Cubs @ Detroit Tigers,F5 Moneyline,Detroit Tigers,40.5,True
2025-06-08,Chicago Cubs @ Detroit Tigers,NRFI,Yes,59.7,False
2025-06-08,Houston Astros @ Cleveland Guardians,F5 Moneyline,Houston Astros,44.9,False
2025-06-08,Houston Astros @ Cleveland Guardians,NRFI,Yes,60.1,True
2025-06-08,Toronto Blue Jays @ Minnesota Twins,F5 Moneyline,Toronto Blue Jays,49.4,False
2025-06-08,Toronto Blue Jays @ Minnesota Twins,NRFI,Yes,61.0,True
2025-06-08,Kansas City Royals @ Chicago White Sox,F5 Moneyline,Chicago White Sox,44.7,False
2025-06-08,Kansas City Royals @ Chicago White Sox,NRFI,Yes,65.3,False
2025-06-08,Los Angeles Dodgers @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,47.4,False
2025-06-08,Los Angeles Dodgers @ St. Louis Cardinals,NRFI,Yes,58.6,True
2025-06-08,New York Mets @ Colorado Rockies,F5 Moneyline,New York Mets,40.9,True
2025-06-08,New York Mets @ Colorado Rockies,NRFI,Yes,60.9,True
2025-06-08,Baltimore Orioles @ Athletics,F5 Moneyline,Baltimore Orioles,48.5,False
2025-06-08,Atlanta Braves @ San Francisco Giants,F5 Moneyline,San Francisco Giants,55.4,True
2025-06-08,Atlanta Braves @ San Francisco Giants,NRFI,Yes,58.6,False
2025-06-08,Seattle Mariners @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,43.8,False
2025-06-08,Seattle Mariners @ Los Angeles Angels,NRFI,Yes,60.8,False
2025-06-08,Boston Red Sox @ New York Yankees,F5 Moneyline,Boston Red Sox,47.9,False
2025-06-08,Boston Red Sox @ New York Yankees,NRFI,Yes,56.6,False
2025-06-09,Cincinnati Reds @ Cleveland Guardians,F5 Moneyline,Cincinnati Reds,43.6,True
2025-06-09,Miami Marlins @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,47.4,True
2025-06-09,Miami Marlins @ Pittsburgh Pirates,NRFI,Yes,57.4,True
2025-06-09,Chicago Cubs @ Philadelphia Phillies,F5 Moneyline,Chicago Cubs,45.2,False
2025-06-09,Chicago Cubs @ Philadelphia Phillies,NRFI,Yes,59.9,False
2025-06-09,Tampa Bay Rays @ Boston Red Sox,F5 Moneyline,Boston Red Sox,43.4,False
2025-06-09,Tampa Bay Rays @ Boston Red Sox,NRFI,Yes,58.6,True
2025-06-09,Atlanta Braves @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,51.7,False
2025-06-09,Atlanta Braves @ Milwaukee Brewers,NRFI,Yes,60.9,True
2025-06-09,Toronto Blue Jays @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,41.5,False
2025-06-09,Toronto Blue Jays @ St. Louis Cardinals,NRFI,Yes,60.4,False
2025-06-09,Athletics @ Los Angeles Angels,F5 Moneyline,Athletics,44.1,False
2025-06-09,Athletics @ Los Angeles Angels,NRFI,Yes,56.8,True
2025-06-09,Los Angeles Dodgers @ San Diego Padres,F5 Moneyline,San Diego Padres,41.7,False
2025-06-09,Los Angeles Dodgers @ San Diego Padres,NRFI,Yes,61.2,False
2025-06-09,Seattle Mariners @ Arizona Diamondbacks,F5 Moneyline,Seattle Mariners,41.1,False
2025-06-09,Seattle Mariners @ Arizona Diamondbacks,NRFI,Yes,58.6,False
2025-06-10,Detroit Tigers @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,44.3,False
2025-06-10,Detroit Tigers @ Baltimore Orioles,NRFI,Yes,59.9,True
2025-06-10,Cincinnati Reds @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,42.4,False
2025-06-10,Cincinnati Reds @ Cleveland Guardians,NRFI,Yes,62.1,True
2025-06-10,Miami Marlins @ Pittsburgh Pirates,F5 Moneyline,Miami Marlins,43.2,True
2025-06-10,Miami Marlins @ Pittsburgh Pirates,NRFI,Yes,60.4,True
2025-06-10,Chicago Cubs @ Philadelphia Phillies,F5 Moneyline,Chicago Cubs,50.4,False
2025-06-10,Chicago Cubs @ Philadelphia Phillies,NRFI,Yes,56.9,True
2025-06-10,Washington Nationals @ New York Mets,F5 Moneyline,New York Mets,40.7,False
2025-06-10,Washington Nationals @ New York Mets,NRFI,Yes,59.1,False
2025-06-10,Tampa Bay Rays @ Boston Red Sox,F5 Moneyline,Boston Red Sox,43.1,True
2025-06-10,Tampa Bay Rays @ Boston Red Sox,NRFI,Yes,56.6,False
2025-06-10,Texas Rangers @ Minnesota Twins,F5 Moneyline,Texas Rangers,45.5,True
2025-06-10,Texas Rangers @ Minnesota Twins,NRFI,Yes,57.6,True
2025-06-10,New York Yankees @ Kansas City Royals,F5 Moneyline,Kansas City Royals,57.4,False
2025-06-10,Atlanta Braves @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,59.2,True
2025-06-10,Atlanta Braves @ Milwaukee Brewers,NRFI,Yes,56.7,True
2025-06-10,Toronto Blue Jays @ St. Louis Cardinals,F5 Moneyline,Toronto Blue Jays,42.3,True
2025-06-10,Toronto Blue Jays @ St. Louis Cardinals,NRFI,Yes,64.5,False
2025-06-10,Chicago White Sox @ Houston Astros,F5 Moneyline,Chicago White Sox,49.4,True
2025-06-10,Chicago White Sox @ Houston Astros,NRFI,Yes,74.2,True
2025-06-10,San Francisco Giants @ Colorado Rockies,F5 Moneyline,Colorado Rockies,46.5,True
2025-06-10,Athletics @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,46.3,False
2025-06-10,Los Angeles Dodgers @ San Diego Padres,F5 Moneyline,San Diego Padres,45.2,True
2025-06-10,Los Angeles Dodgers @ San Diego Padres,NRFI,Yes,66.2,True
2025-06-10,Seattle Mariners @ Arizona Diamondbacks,F5 Moneyline,Seattle Mariners,46.8,False
2025-06-10,Seattle Mariners @ Arizona Diamondbacks,NRFI,Yes,59.0,True
2025-06-11,Miami Marlins @ Pittsburgh Pirates,F5 Moneyline,Miami Marlins,51.7,False
2025-06-11,Miami Marlins @ Pittsburgh Pirates,NRFI,Yes,57.3,True
2025-06-11,Chicago Cubs @ Philadelphia Phillies,F5 Moneyline,Chicago Cubs,40.8,False
2025-06-11,Chicago Cubs @ Philadelphia Phillies,NRFI,Yes,59.9,False
2025-06-11,Cincinnati Reds @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,39.9,True
2025-06-11,Cincinnati Reds @ Cleveland Guardians,NRFI,Yes,63.8,False
2025-06-11,Atlanta Braves @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,53.2,False
2025-06-11,Atlanta Braves @ Milwaukee Brewers,NRFI,Yes,56.7,True
2025-06-11,Toronto Blue Jays @ St. Louis Cardinals,F5 Moneyline,Toronto Blue Jays,43.6,True
2025-06-11,Toronto Blue Jays @ St. Louis Cardinals,NRFI,Yes,64.1,False
